AAPL,117.339996,118.809998,116.860001,12-01-2015,117.339996,118.75
AAPL,118.300003,119.410004,117.75,11-30-2015,118.300003,117.989998
AAPL,117.809998,118.410004,117.599998,11-27-2015,117.809998,118.290001
AAPL,118.029999,119.230003,117.919998,11-25-2015,118.029999,119.209999
AAPL,118.879997,119.349998,117.120003,11-24-2015,118.879997,117.330002
AAPL,117.75,119.730003,117.339996,11-23-2015,117.75,119.269997
AAPL,119.300003,119.919998,118.849998,11-20-2015,119.300003,119.199997
AAPL,118.779999,119.75,116.760002,11-19-2015,118.779999,117.639999
AAPL,117.290001,117.489998,115.50,11-18-2015,117.290001,115.760002
